,userId,venueId,venueCategoryId,venueCategory,latitude,longitude,neighborhood_id
3776,962,4c06b7be8a81c9b6c0292690,4bf58dd8d48988d164941735,Plaza,40.7498254,-73.98783445,47
3777,270,4bbcfab1f57ba5932083adb9,4bf58dd8d48988d10c951735,Cosmetics Shop,40.76186304,-73.91670728,216
3779,202,4b0591e5f964a5204cdf22e3,4bf58dd8d48988d1f2931735,Performing Arts Venue,40.77114936,-73.98270607,265
3780,148,4c8afaad6418a143a961e5ce,4bf58dd8d48988d116941735,Bar,40.634856,-73.965126,210
3781,349,4b09cb91f964a520c31d23e3,4bf58dd8d48988d16a941735,Bakery,40.772844,-73.981817,265
3782,349,43237380f964a520a6271fe3,5032792091d4c4b30a586d5c,Concert Hall,40.77308313,-73.98281336,265
3786,363,4aa6ff49f964a520bd4b20e3,4bf58dd8d48988d1f8941735,Furniture / Home Store,40.716045,-73.959508,278
3787,428,4f25e18ce4b04b5526e83eca,4bf58dd8d48988d103941735,Home (private),40.63895702,-74.0358876,280
3790,1009,4ca6477876d3a0937af2ff6a,5032850891d4c4b30a586d62,Bank,40.76142134,-73.98819392,81
3791,251,49fe2391f964a520736f1fe3,4bf58dd8d48988d1db931735,Tapas Restaurant,40.73827884,-73.98939013,134
3793,669,4bdb5155c79cc928652582e9,4bf58dd8d48988d10c951735,Cosmetics Shop,40.738873,-73.991557,134
3794,565,4bcf6c01462cb71375add607,4bf58dd8d48988d10a951735,Bank,40.77963264,-73.95575441,261
3795,531,4f5b9500e4b082b23d35ec01,4bf58dd8d48988d103941735,Home (private),40.948271000000005,-73.98887973,240
3798,977,4f663439e4b0bf101381bb62,4bf58dd8d48988d16a941735,Bakery,40.7309925,-74.00148496,293
3799,246,4b5178bbf964a520e64d27e3,4bf58dd8d48988d126941735,Government Building,40.75088283,-73.96811788,256
3800,246,4cf539ef7e0da1cd4e4aa697,4bf58dd8d48988d12d941735,Government Building,40.750703200000004,-73.96884441,62
3804,424,4acf7fb1f964a5201dd420e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.69238982,-73.99091631,212
3806,884,47e100b9f964a520414e1fe3,4bf58dd8d48988d1ca941735,Pizza Place,40.70507899,-73.93364404,26
3807,364,4bb79c85b35776b087dfc701,4bf58dd8d48988d163941735,Park,40.63965252,-74.03231621,280
3810,1054,4eae8c7929c2a9bb9811f49d,4bf58dd8d48988d1f9931735,Road,40.78844323,-74.19838261,152
3811,652,4b292adcf964a5202b9a24e3,4bf58dd8d48988d129951735,Train Station,40.81011453,-74.11735296,30
3812,625,4c48ca260ef19521c38273c8,4bf58dd8d48988d145941735,Chinese Restaurant,40.605537,-73.98205899999999,255
3813,1047,4b90331df964a520d57b33e3,4bf58dd8d48988d1f6941735,Department Store,40.62515086,-74.15643252,126
3814,992,4b9c11bef964a520f04636e3,4bf58dd8d48988d16a941735,Bakery,40.61600447,-74.01204,176
3817,455,4bbfee94abf4952185a3be93,4bf58dd8d48988d116941735,Bar,40.7524895,-73.78593278,236
3818,144,4a98966ff964a520d42c20e3,4bf58dd8d48988d1fd931735,Subway,40.7666966,-73.92148733,257
3819,668,4b3fe094f964a5201cb125e3,4bf58dd8d48988d16e941735,Fast Food Restaurant,40.82212071,-73.95367653,13
3820,56,4db9a5285da3b5fa68d9b44d,4bf58dd8d48988d101951735,Thrift / Vintage Store,40.71841902,-73.95832813,278
3821,413,4f808898e4b0e160b95dcb8f,4bf58dd8d48988d1f1931735,General Entertainment,40.73074583,-73.99708915,293
3824,977,4dd43f99813009ae10057cd8,4bf58dd8d48988d153941735,Burrito Place,40.73054344,-74.00216818,293
3827,662,4b929865f964a520060834e3,4bf58dd8d48988d110951735,Salon / Barbershop,40.717664,-73.997261,90
3828,566,4a63bfb4f964a520b3c51fe3,4bf58dd8d48988d10f941735,Indian Restaurant,40.760332500000004,-73.96586221,256
3829,781,4dc577232271f270512d5884,4d4ae6fc7a7b7dea34424761,Fried Chicken Joint,40.91644752,-74.07639027,77
3831,1082,4e3fe424c65b4ec276017b65,4bf58dd8d48988d103941735,Home (private),40.63063339,-73.97712596,210
3832,456,45ad2b39f964a5206d411fe3,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.72079169,-73.84639468,164
3834,202,4c0933fd32daef3b8a6b4b50,4bf58dd8d48988d1c5941735,Sandwich Place,40.76757417,-73.98317814,265
3835,102,4a7778a1f964a5209be41fe3,4bf58dd8d48988d110941735,Italian Restaurant,40.79117726,-73.97421897,195
3836,182,4a021207f964a52029711fe3,4bf58dd8d48988d116941735,Bar,40.73743415,-73.99128147,134
3838,864,4c5b0d52d3aee21e623e6c55,4bf58dd8d48988d1ff941735,Miscellaneous Shop,40.68697635,-73.979229,95
3840,439,4ed1c86df9f406f6fe8c958c,4bf58dd8d48988d103941735,Home (private),40.79012656,-73.8477874,175
3842,367,4ac3af5ff964a5205c9c20e3,4bf58dd8d48988d154941735,Cuban Restaurant,40.75039435,-73.97668719,62
3844,319,4bd730f609ecb7131855467c,4bf58dd8d48988d1f9931735,Road,40.60847918,-74.12698746,291
3845,110,45e94762f964a52071431fe3,4bf58dd8d48988d116941735,Bar,40.73891377,-74.03018151,80
3848,525,4c20023eb4e62d7f658ae093,4bf58dd8d48988d1e7941735,Playground,40.95961349,-74.10325527,45
3851,721,4ac8d090f964a520b1bc20e3,4bf58dd8d48988d163941735,Park,40.85735054,-73.92219543,51
3852,185,4bdad87c3904a593608d479e,4bf58dd8d48988d1fa931735,Hotel,40.9652204,-74.06305587,88
3853,133,4a909d71f964a520c51820e3,4bf58dd8d48988d113941735,Korean Restaurant,40.86478234,-73.96163204,215
3854,713,4a534cc4f964a5202cb21fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.72982798,-73.99982929,293
3855,781,4c98aeeed799a1cddc24b452,4bf58dd8d48988d104951735,Clothing Store,40.91604842,-74.07639331,77
3856,693,4b6e1b26f964a520dbaa2ce3,4bf58dd8d48988d1f1941735,Board Shop,40.723364000000004,-73.993893,6
3857,985,49c42857f964a5209f561fe3,4bf58dd8d48988d1ce941735,Seafood Restaurant,40.74251131,-74.00606431,31
3858,431,4c9d74722fb1a143e411e140,4bf58dd8d48988d130941735,Building,40.761509999999994,-73.98684300000001,244
3860,826,460d4b1ef964a52004451fe3,4bf58dd8d48988d118951735,Food & Drink Shop,40.723955,-73.99182900000001,6
3862,1042,4f763455e4b015efa412ad28,4f4528bc4b90abdf24c9de85,Athletic & Sport,40.74526324,-74.00818178,167
3863,568,4a7a0210f964a5202de81fe3,4bf58dd8d48988d102941735,Gym / Fitness Center,40.7656777,-73.96358929,205
3864,667,4db767994b223ed35f0ed185,4bf58dd8d48988d118951735,Food & Drink Shop,40.920050200000006,-74.18684829,71
3865,918,49da73e1f964a5208a5e1fe3,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,40.72931975,-73.98924,277
3866,659,49b5889bf964a520fa521fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.73378729,-73.99303526,134
3869,1080,4a749103f964a520a2de1fe3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.73714481,-73.99020553,134
3870,347,4ba155eaf964a520c2ad37e3,4bf58dd8d48988d1f8941735,Furniture / Home Store,40.94596608,-74.07136248,180
3871,529,4b659666f964a52078f52ae3,4bf58dd8d48988d1f9931735,Road,40.81780414,-73.80359888,96
3872,347,4c4b557bc668e21e0839ebf9,4bf58dd8d48988d1f8941735,Furniture / Home Store,40.946565,-74.071735,180
3874,1018,4f555c97e4b02285fd68d302,4bf58dd8d48988d1e2931735,Art Gallery,40.75976077,-73.98800454,81
3876,319,4bd873505cf276b00b489d00,4bf58dd8d48988d16e941735,Fast Food Restaurant,40.60748548,-74.16196346,193
3878,568,4b111995f964a520107823e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.76753192,-73.96233803,101
3879,693,4bf042c8d4f70f47cfb0390f,4bf58dd8d48988d128951735,Gift Shop,40.72540462,-73.99164876,6
3881,372,4da4881522a5f04d67b03a55,4bf58dd8d48988d120951735,Food & Drink Shop,40.74863807,-73.98934172,47
3883,1047,4bd8808c09ecb713b701497c,4bf58dd8d48988d16e941735,Fast Food Restaurant,40.62672243,-74.1641215,66
3884,267,4ed020cb5c5c9528f8f2d34a,4bf58dd8d48988d164941735,Plaza,40.85803216,-73.8563633,91
3886,267,4eefa58d30f824cfc7743b4e,4f2a25ac4b909258e854f55f,Neighborhood,40.85010799,-73.85196549,91
3887,58,49d7aaf5f964a5204a5d1fe3,4bf58dd8d48988d103951735,Clothing Store,40.72180301,-73.999814,220
3888,319,4ee229139911340c36abf616,4bf58dd8d48988d1f9931735,Road,40.60781735,-74.14066941,291
3889,744,4ab6555df964a520a47620e3,4bf58dd8d48988d112941735,Bar,40.74762569,-73.98533014,47
3890,319,4e8f9bfee5fa2c09eb0383e2,4d4b7105d754a06377d81259,Outdoors & Recreation,40.60987841,-74.12012203,291
3891,319,4e1500cd52b1b9e5643ce076,4bf58dd8d48988d1f9931735,Road,40.61037463,-74.1088983,291
3895,322,4a5f5fdff964a52079bf1fe3,4bf58dd8d48988d16d941735,Café,40.76465036,-73.91651782,216
3897,319,4c063ac9d3842d7f1c3fbf41,4bf58dd8d48988d1df941735,Bridge,40.60233803,-74.06333123,204
3898,518,49b6cffff964a52011531fe3,4bf58dd8d48988d117951735,Candy Store,40.70598311,-74.00856052,155
3899,180,4ce5772b023676eb53deeab9,4bf58dd8d48988d1f3941735,Toy / Game Store,40.77370853,-74.03683143,237
3901,169,4ab243aef964a520d86a20e3,4bf58dd8d48988d146941735,Deli / Bodega,40.72537715,-73.95177084,194
3902,74,4f18a93ee4b0a339fa420f0e,4bf58dd8d48988d198941735,College Academic Building,40.70869126,-74.0870167,248
3904,553,4b242e0df964a520166324e3,4bf58dd8d48988d14e941735,American Restaurant,40.70831287,-73.86933159,102
3905,314,4b4902fcf964a520ee6126e3,4bf58dd8d48988d147941735,Diner,40.89273311,-74.1147553,127
3908,319,4e8a70308231cd82540493af,4bf58dd8d48988d162941735,Other Great Outdoors,40.60453859,-74.01680066,176
3909,293,4f6e147fe4b08d8da66d956d,4bf58dd8d48988d103941735,Home (private),40.69321218,-73.93010371,249
3911,744,4a01f87bf964a5201a711fe3,4bf58dd8d48988d103951735,Clothing Store,40.74995545,-73.9875555,47
3912,642,4a4ff7a8f964a520ddaf1fe3,4bf58dd8d48988d163941735,Park,40.64779198,-74.00373459,235
3915,323,4ace6bc8f964a52077d020e3,4d4ae6fc7a7b7dea34424761,Fried Chicken Joint,40.77897203,-73.95602993,261
3916,461,4cb8984bbac937044c4fde7c,4bf58dd8d48988d144941735,Caribbean Restaurant,40.64915477,-73.96412322,173
3919,693,4a746ef2f964a52022de1fe3,4bf58dd8d48988d10a951735,Bank,40.722879999999996,-73.98576899999999,40
3920,469,4b637936f964a5209d7c2ae3,4bf58dd8d48988d10b951735,Video Game Store,40.74323356,-73.91696563,24
3922,221,4b0487c7f964a520e95422e3,4bf58dd8d48988d16c941735,Burger Joint,40.91455036,-74.05918121,267
3923,690,46102377f964a52025451fe3,4bf58dd8d48988d1bc941735,Cupcake Shop,40.75583515,-73.96780795,256
3926,669,4b390efcf964a520485525e3,4bf58dd8d48988d102951735,Clothing Store,40.73727896,-73.99251293,134
3928,690,4b451781f964a520400426e3,4bf58dd8d48988d1d0941735,Dessert Shop,40.75628489,-73.96739469,256
3932,242,4b376138f964a520c24025e3,4bf58dd8d48988d16c941735,Burger Joint,40.76057553,-73.76971308,68
3933,565,49dce835f964a520bc5f1fe3,4bf58dd8d48988d116941735,Bar,40.77436246,-73.95435386,261
3935,868,4ad0eac3f964a52013db20e3,4bf58dd8d48988d164941735,Plaza,40.76245925,-73.98745933,244
3937,1010,4c2526b1c11dc9b6d6b42624,4bf58dd8d48988d1ca941735,Pizza Place,40.80087841,-74.15413678,208
3940,566,43aac397f964a520822c1fe3,4bf58dd8d48988d186941735,Food & Drink Shop,40.72074581,-73.99237186,187
3942,525,4deaa39d45dd3993a891da35,4bf58dd8d48988d159941735,Other Great Outdoors,40.96099997,-74.10000258,45
3944,669,4c3f6b713735be9a795b15a4,4bf58dd8d48988d110941735,Italian Restaurant,40.73447775,-73.99210787,134
3945,889,4c15b0d38aedd13a75e05137,4bf58dd8d48988d1c9941735,Ice Cream Shop,40.870536,-74.01410371,227
3947,164,4bc4fff66cccd13a7e99ff8b,4bf58dd8d48988d1d3941735,Vegetarian / Vegan Restaurant,40.723309,-73.988929,187
3950,1047,4dcf13d022718eed7a49b0c1,4bf58dd8d48988d103941735,Home (private),40.63734004,-74.16509908,66
3951,23,4cd8525aa423a35d4637eb42,4bf58dd8d48988d1fe931735,Bus Station,40.73304957,-74.00011344,293
3952,677,4a75f517f964a520cbe11fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.751709999999996,-73.99029499999999,254
3953,256,4cc1c9a5be40a35db8336d4c,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.7188187,-73.96348,278
3955,81,4e262457ae609b2f94e4b8ab,4bf58dd8d48988d113951735,Gas Station / Garage,40.924597,-73.96330833,59
3956,945,4e1859b588777e96476f3325,4bf58dd8d48988d134941735,Performing Arts Venue,40.85604608,-73.88809919,162
3957,251,4ee2b3caf9ab478e59c076b0,4bf58dd8d48988d116941735,Bar,40.73246102,-73.98789303,277
3958,399,40b7d280f964a52095001fe3,4bf58dd8d48988d116941735,Bar,40.76023135,-73.99512076,199
3959,1003,4c042c0239d476b05e2331a7,4bf58dd8d48988d146941735,Deli / Bodega,40.68339282,-73.88350359,54
3960,1003,4ddad40bd22d4dbc8c0d4f91,4d4b7105d754a06377d81259,Outdoors & Recreation,40.68317636,-73.88354952,54
3961,118,4d7d13306152b60c1f7c9d26,4bf58dd8d48988d1e2941735,Beach,40.557295,-73.911548,253
3962,445,4ad63d83f964a520f90521e3,4d954b16a243a5684b65b473,Rest Area,40.82238338,-74.03017044,163
3963,623,4e78ec28483bc8fe840a40d9,4bf58dd8d48988d151941735,Taco Place,40.71905582,-73.98764872,187
3964,952,4cffdca8202e224b3d7ab02a,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.78583811,-73.72714520000001,33
3965,623,465597a5f964a52000471fe3,4bf58dd8d48988d1fa941735,Food & Drink Shop,40.71892764,-73.98786106,187
3966,917,40afe980f964a5203bf31ee3,4bf58dd8d48988d180941735,Movie Theater,40.75697438,-73.98877356,81
3967,267,4c17dd94834e2d7fe4032880,4bf58dd8d48988d110951735,Salon / Barbershop,40.842795,-73.850197,91
3968,1066,4d5c7eb11ef2f04de5bef5cd,4bf58dd8d48988d1df931735,BBQ Joint,40.76042349,-73.99119539,81
3975,560,4b40cf3df964a5206bbb25e3,4f2a25ac4b909258e854f55f,Neighborhood,40.71834203,-74.00061817,90
3976,164,4a8833f7f964a5206c0520e3,4bf58dd8d48988d10c951735,Cosmetics Shop,40.726876000000004,-73.991153,277
3978,84,4ed359a14690a03b60cd6f94,4bf58dd8d48988d1e9931735,Music Venue,40.867476,-73.924291,51
3979,525,4d5e7fbd196ba09385600256,4bf58dd8d48988d198941735,College Academic Building,40.96062112,-74.10169458,45
3980,215,4a6e0c43f964a520c7d31fe3,4bf58dd8d48988d112941735,Bar,40.73483976,-73.99209066,134
3982,484,4b54d362f964a52058ce27e3,4bf58dd8d48988d1fd931735,Subway,40.68990543,-73.95177658,125
3983,84,4d45ff1ebbb1a1434e755872,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),40.87541495,-73.91344056,275
3986,84,4cb12bf4db32f04dbc72c64d,4f2a25ac4b909258e854f55f,Neighborhood,40.86742121,-73.9248193,51
3987,573,4c7541f11b30a093b5c6ee09,4bf58dd8d48988d118951735,Food & Drink Shop,40.82488397,-73.85730743,154
3988,484,4b4d3974f964a520b4ce26e3,4bf58dd8d48988d117951735,Candy Store,40.689876,-73.95139,125
3989,806,44abe943f964a52008351fe3,4bf58dd8d48988d1c4941735,Restaurant,40.714482000000004,-73.957302,278
3990,208,49f9ea7af964a520946d1fe3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.73403519,-73.99940184,293
3992,721,4e4be87914958c3abfad849c,4bf58dd8d48988d163941735,Park,40.79215023,-73.96376149,56
3994,744,4b30f0fdf964a52018fd24e3,4bf58dd8d48988d10a951735,Bank,40.75079785,-73.99122982,254
3995,7,4cf1628f1d18a1434b0253ec,4bf58dd8d48988d1fe931735,Bus Station,40.713962,-73.991883,90
3996,53,4c48cafcb5eec9b633f2dfa3,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.936564000000004,-74.030963,269
3997,483,4bcb4892937ca593aa37a992,4bf58dd8d48988d1de931735,Tattoo Parlor,40.71611877,-73.95937629,278
3998,160,4bb9145f314e9521a51e499d,4bf58dd8d48988d16a941735,Bakery,40.61614098,-73.99316382,44
4003,185,4d3f3c07cb84b60ce1527bab,4bf58dd8d48988d10a951735,Bank,40.94832653,-74.06976773,180
4004,950,4e2c4f4bb61cd010837e1933,4bf58dd8d48988d1ff931735,Convention Center,40.75764,-74.00016,199
4005,992,4ddfe4311f6ed1828c5fc861,4bf58dd8d48988d103941735,Home (private),40.61082832,-73.97712596,44
4006,1063,4ad494d5f964a5203ce820e3,4bf58dd8d48988d1f6941735,Department Store,40.82464853,-74.13560271,58
4010,768,4e16490c45ddc623eb081308,4d954b0ea243a5684a65b473,Convenience Store,40.95656209,-74.0688843,180
4011,120,4d40485889616dcb9cf002b5,4bf58dd8d48988d174941735,Office,40.68807374,-73.98104301,212
4012,271,4c8e330f1664b1f784329e2f,4bf58dd8d48988d198941735,College Academic Building,40.740133,-73.99343499999999,75
4014,120,4ec101392c5b252c1a28429a,4bf58dd8d48988d174941735,Office,40.68667714,-73.97945324,95
4015,65,4c4e05751b8e1b8df8808426,4bf58dd8d48988d1fe941735,Music Store,40.77214109,-74.02956757,237
4016,888,3fd66200f964a520abe51ee3,4bf58dd8d48988d116941735,Bar,40.7357546,-74.00079059,293
4017,840,4bf453a66a31d13a92a0952e,4bf58dd8d48988d1f9931735,Road,40.729797999999995,-74.038666,251
4022,56,4e6118c8d4c06542aa5b0341,4bf58dd8d48988d103951735,Clothing Store,40.73573531,-73.99502894,134
4023,419,4bbd05d34e069c74813f9ee3,4bf58dd8d48988d1fd941735,Mall,40.91492331,-74.05827999,267
4024,894,4f491a7fe4b0291e4913fae9,4bf58dd8d48988d1f6931735,General Travel,40.76863392,-73.87770973,72
4025,265,452d6886f964a5204a3b1fe3,4bf58dd8d48988d12f941735,Library,40.753271500000004,-73.98227692,15
4026,57,4d7bcff15a396dcb3c8a67fb,4bf58dd8d48988d110951735,Salon / Barbershop,40.792896999999996,-74.130431,153
4027,693,42699000f964a52049211fe3,4bf58dd8d48988d123941735,Bar,40.77223627,-73.95585199,2
4028,768,4c5db4f06ebe2d7f44a6d32e,4bf58dd8d48988d1c7941735,Snack Place,40.95614570000001,-74.06845093,180
4029,280,4e66d366ae609d64bca4fe05,4bf58dd8d48988d103941735,Home (private),40.73944139,-73.97712596,295
4031,319,4c675d699cb82d7f21b193d2,4bf58dd8d48988d1e7941735,Playground,40.6247553,-73.96525955,210
4032,871,4cc6e7d2f49676b0ba4674d5,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.76679184,-73.96280869,205
4033,23,4dd7e27352b1a5c64457661a,4bf58dd8d48988d1fa941735,Food & Drink Shop,40.74278378,-73.99265307,75
4034,1031,4a773e0df964a520f1e31fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.78567232,-73.97271524,195
4035,889,4e0e6b6fe4cd27fc7d2fea43,4bf58dd8d48988d108951735,Clothing Store,40.92695162,-73.99681369,22
4037,148,4c90d5352626a1cd31e32c6b,4bf58dd8d48988d1e0931735,Coffee Shop,40.63981003,-73.96745209,106
4038,945,4e15758e152070f400658857,4bf58dd8d48988d1fd941735,Mall,40.837158200000005,-73.88424754,7
4040,158,4a302d0cf964a52030991fe3,4bf58dd8d48988d175941735,Gym / Fitness Center,40.71872112,-74.03991222,42
4043,918,3fd66200f964a5205fe41ee3,4bf58dd8d48988d122951735,Electronics Store,40.730928000000006,-73.991353,277
4044,826,4ac28cd7f964a520ae9920e3,4bf58dd8d48988d110941735,Italian Restaurant,40.73346,-74.004081,293
4046,185,4c33727a66e40f478904c88b,4bf58dd8d48988d172941735,Post Office,40.94892338,-74.06972184,180
4047,390,4bba3c83b35776b092b0ca01,4bf58dd8d48988d14e941735,American Restaurant,40.75603476,-73.84623528,36
4049,275,4d59e7bc1d6cf04dd68f3cfe,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.68829019,-73.98980657,160
4050,419,4b5e70e7f964a520d08e29e3,4bf58dd8d48988d1f6941735,Department Store,40.91552327,-74.06089783,267
4051,918,49da74aef964a5208b5e1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.73001497,-73.99150372,277
4052,267,4f80a5e9e4b024a26d79bf2d,4f2a25ac4b909258e854f55f,Neighborhood,40.8427815,-73.85070202,91
4053,1025,4e506ad61f6eae4d2529439f,4bf58dd8d48988d1f9931735,Road,40.81463493,-74.053263,78
4054,144,4f72e93ee4b04cc205ef1ff1,4bf58dd8d48988d1f1931735,General Entertainment,40.75640664,-74.00194405,199
4057,180,4c69999f8e7c0f47b20fe00f,4bf58dd8d48988d103941735,Home (private),40.78395977,-74.01238511,197
4060,1075,49f85cbbf964a520f26c1fe3,4bf58dd8d48988d118951735,Food & Drink Shop,40.81614775,-73.98043156,130
4061,535,4d7b82bef260a093f14828ba,4bf58dd8d48988d1d0941735,Dessert Shop,40.73576,-74.001654,293
4062,349,4b196b01f964a520fbdc23e3,4bf58dd8d48988d16d941735,Café,40.775172,-73.955433,2
4065,349,3fd66200f964a52073e81ee3,4bf58dd8d48988d11b941735,Bar,40.7761672,-73.9561516,2
4066,806,4f559652e4b006538a5679bc,4bf58dd8d48988d121941735,Bar,40.71030853,-73.95278683,53
4067,349,4be30636b02ec9b6ce5a4ec0,4bf58dd8d48988d145941735,Chinese Restaurant,40.77536798,-73.95648912,2
4068,12,4adcda72f964a520504521e3,4bf58dd8d48988d142941735,Asian Restaurant,40.5995839,-73.98979509,85
4069,116,4de799c81fc7fcfe04ac2f06,4bf58dd8d48988d12d951735,Ferry,40.70325778,-73.99587254,137
4074,182,4a5519d5f964a520adb31fe3,4bf58dd8d48988d100951735,Pet Store,40.73688751,-73.99020829999999,134
4076,890,4a4e859ff964a52096ae1fe3,4bf58dd8d48988d176941735,Gym / Fitness Center,40.71158458,-73.94250613,219
4077,880,4f6bd56de4b03cbd0ec369ee,4bf58dd8d48988d17f941735,Movie Theater,40.76280415,-73.98008456,110
4080,945,4c4cf86c39f9d13aed12a394,4bf58dd8d48988d1df941735,Bridge,40.85636054,-73.79351377,37
4081,721,4c6e9e581cbeb713ea8f9f3c,4bf58dd8d48988d1cb941735,Food Truck,40.76773669,-73.97588253,110
4083,870,4c6133c1832fa593f36bf1d3,4bf58dd8d48988d1f6931735,General Travel,40.75616598,-74.19940799999999,185
4084,114,4e8359920aaf371d66ba0796,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.742362,-73.983765,264
4087,1001,4f7ad961e4b054bfe453e789,4bf58dd8d48988d176941735,Gym / Fitness Center,40.74223976,-74.00489366,31
4090,293,4e4cdcdfbd413c4cc66cc4b5,4bf58dd8d48988d14e941735,American Restaurant,40.68992382,-73.93642127,249
4091,573,4c87cdcf3d15a1cdb37e1b28,4bf58dd8d48988d118951735,Food & Drink Shop,40.82708617,-73.86262423,154
4094,766,4ade9258f964a520647621e3,4bf58dd8d48988d151941735,Taco Place,40.75081699,-73.99355292,254
4095,951,4c2abd5fae6820a186dc1643,4bf58dd8d48988d118951735,Food & Drink Shop,40.85813766,-73.93253489,113
4099,809,4a3d99e6f964a52084a21fe3,4bf58dd8d48988d110941735,Italian Restaurant,40.726569,-73.98918267,277
4100,319,4bfdf498e529c92837c5bb8c,4bf58dd8d48988d1f6931735,General Travel,40.63587356,-74.1970253,12
4101,553,4ac79e84f964a52086b820e3,4bf58dd8d48988d180941735,Movie Theater,40.70819798,-73.86868,102
4102,894,4bffd505daf9c9b6ccc2faef,4bf58dd8d48988d1f2941735,Sporting Goods Shop,40.75925184,-73.89113468,276
4103,891,4c5df2f16ebe2d7f3078d42e,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),40.84839365,-73.96705032,112
4104,744,3fd66200f964a520aee81ee3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.75712378,-73.98948267,81
4105,69,4b64e55df964a52032d82ae3,4bf58dd8d48988d12b951735,Bus Station,40.70934675,-73.95964980000001,278
4106,889,4bfaae0d5ec320a1fcfd8bd3,4bf58dd8d48988d1ff941735,Miscellaneous Shop,40.927002,-73.99781723,22
4109,1053,4b67772af964a520ae502be3,4bf58dd8d48988d16c941735,Burger Joint,40.787033,-73.97750188,195
4110,1001,4a284b61f964a52007951fe3,4bf58dd8d48988d16a941735,Bakery,40.74196534,-74.00482893,31
4111,976,4ca0026b46978cfaae5ab07f,4bf58dd8d48988d1f6931735,General Travel,40.69304959,-73.93177712,249
4112,945,4dbdf3d790a02849cbd675be,4bf58dd8d48988d111941735,Japanese Restaurant,40.852149,-73.78904399999999,37
4113,575,4af78782f964a520bb0922e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.67995491,-73.94446358,125
4114,33,4426d3d0f964a520b1311fe3,4bf58dd8d48988d116941735,Bar,40.71684751,-73.95466382,53
4115,256,4bbe1bb50ec69c7495d65559,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),40.71853409,-73.96411836,278
4116,243,4a46a4f6f964a52039a91fe3,4bf58dd8d48988d1c9941735,Ice Cream Shop,40.74319684,-73.85505706,36
4119,90,3fd66200f964a5205deb1ee3,50327c8591d4c4b30a586d5d,Brewery,40.72158048,-73.95763711,278
4120,256,4eda6074b8f7fcd0403e7e19,4bf58dd8d48988d103941735,Home (private),40.71800357,-73.96537147,278
4122,26,4b25439df964a520ee6e24e3,4bf58dd8d48988d112951735,Hardware Store,40.90588444,-74.13398875,127
4123,827,4ec2b9de49014076e8070017,4bf58dd8d48988d1a1941735,College Academic Building,40.80131919,-73.73558939,33
4128,677,4bbcfd14593fef3b4ce90256,4bf58dd8d48988d127951735,Arts & Crafts Store,40.749239,-73.983855,47
4129,894,4c707f04b3ce224bd33e74c6,4bf58dd8d48988d112951735,Hardware Store,40.76279612,-73.89567375,276
4130,58,4a523c9df964a5206cb11fe3,4bf58dd8d48988d1c5941735,Sandwich Place,40.73710648,-73.99032308,134
4133,367,4d8393ded5fab60c2654cf9b,4bf58dd8d48988d1dc931735,Tea Room,40.75331211,-73.97455500000001,62
4134,415,427c0500f964a52097211fe3,4bf58dd8d48988d18f941735,Art Museum,40.77893666,-73.9622982,2
4135,970,4c0eff27cd8eb71322b8ef94,4bf58dd8d48988d117941735,Beer Garden,40.802671000000004,-73.956418,186
4136,868,4a1f42aff964a520167c1fe3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.759534,-73.991765,81
4138,510,474d3e5df964a520a24c1fe3,4bf58dd8d48988d117941735,Beer Garden,40.71653438,-73.96144836,278
4139,906,434da380f964a520a4281fe3,4bf58dd8d48988d11d941735,Bar,40.74427797,-73.99184797,75
4141,1018,4abbc4def964a520d18420e3,4bf58dd8d48988d1c9941735,Ice Cream Shop,40.77861078,-73.95302217,261
4142,1025,4e278f841f6e88a15459fc8f,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),40.84166285,-73.85724746,191
4143,215,4d46d0235393a0907bd09e61,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.73470595,-73.99236202,134
4144,950,44802b64f964a5200a341fe3,4bf58dd8d48988d124941735,Office,40.76173158,-73.96798611,256
