,label,latitude,longitude,venueId
10334,62,40.74964801,-73.97569973,4bb7d3f77421a593c120c140
10335,81,40.75501639,-73.98844644,4283ee00f964a52095221fe3
10336,220,40.72238042,-74.00375743,4e72152de4cd7aa6d718b9f7
10337,58,40.83173574,-74.13848877,4d447209befe236a18f7f4e2
10338,277,40.72912514,-73.98861861,49f50e91f964a5208b6b1fe3
10339,31,40.73809431,-74.00388368,3fd66200f964a52096e91ee3
10340,81,40.76087145,-73.98887973,4e767e5a1f6e072f1425ab09
10341,90,40.715375,-73.997401,4e19039fe4cd49a7e3efc408
10342,147,40.731538,-74.00486,3fd66200f964a52008e71ee3
10343,15,40.75811525,-73.98403645,4259be00f964a520e5201fe3
10344,277,40.726827,-73.98714775,4af24eb3f964a5204be721e3
10345,195,40.780755,-73.976327,49b0c608f964a520cd521fe3
10346,167,40.746452000000005,-74.00139115,425f0400f964a5200c211fe3
10347,147,40.73376270000001,-74.006264,3fd66200f964a520e9e61ee3
10348,194,40.730373,-73.95384861,4d24a560e704b60cb29e62a9
10349,160,40.68734197,-73.99020553,3fd66200f964a52058f11ee3
10350,196,40.73280136,-74.05952774,4f46435ee4b03c926b96d420
10351,278,40.713051,-73.959039,4b525a4ef964a520d17827e3
10352,293,40.73083197,-74.00095127,3fd66200f964a52029e61ee3
10353,39,40.63198984,-73.95062685,4be42d27d4f7c9b6bcc02320
10354,28,40.90947659,-74.20272786,4b803654f964a520dd5c30e3
10355,194,40.728844,-73.953724,49d798e9f964a520395d1fe3
10356,294,40.75197711,-74.05329742,4c142eae7f7f2d7ffc84e068
10357,28,40.91045638,-74.20264187,4b8d3012f964a52042ec32e3
10358,160,40.68569542,-73.99110357,436bf600f964a520b4291fe3
10359,245,40.847679,-73.90074327,4bc0ac77920eb7132b4a192c
10360,28,40.91011374,-74.20286544,4f2312166aa3ce5579492575
10361,28,40.9076167,-74.19467932,4bcd25a70687ef3b9a9de0cc
10362,95,40.6779264,-73.97933272,43125000f964a52057271fe3
10363,273,40.84139401,-73.94293092,4bbe05aca8cf76b0b07fb2fd
10364,101,40.767477,-73.959211,4aa73031f964a520334c20e3
10365,132,40.829669,-73.92630982,4c5dc3fd85a1e21eb66b5a11
10366,271,40.85581244,-74.16998693,4db04f42a86e63d21156f3ad
10367,290,40.91141477,-73.98680990000001,4e01dbf1d22db37fb02954c5
10368,200,40.7455936,-73.99835167,4b28fd2af964a520039724e3
10369,107,40.833996,-74.09022,4d348bc5329e5481ec21c31d
10370,52,40.65635876,-73.74190168,4e66521862e13e3bd047d4e7
10371,277,40.72856037,-73.99108635,4e1afc327d8bb17ec6399698
10372,31,40.73756118,-74.00389516,3fd66200f964a520ebe61ee3
10373,87,40.79015116,-73.94837268,4b80fc8df964a520489430e3
10374,106,40.63948697,-73.97977361,4ecacfc2f5b90c1c32a143cb
10375,211,40.67679807,-73.89837504,4eaf491e02d521a7a7c343ed
10376,154,40.82677782,-73.84983100000001,4b9ecad3f964a520420237e3
10377,87,40.79012174,-73.94582977,4b81517ef964a520309f30e3
10378,55,40.79111216,-74.01484968,4b6a162af964a520adc62be3
10379,87,40.79003993,-73.94609382,4ccb711397d0224bc66e59b8
10380,56,40.792085,-73.97388000000001,4aeb8a1cf964a5202fc321e3
10381,87,40.78966709,-73.94103659999999,4e3383d9483b5fa5874ddbd0
10382,22,40.92946911,-73.99539622,4bc8422d0050b713e603ba3b
10383,22,40.929472,-73.99552,4d1cd6f52dd9370487574fb5
10384,278,40.71228057,-73.96782517,4dfd36ad45ddebdfeaad6aaf
10385,104,40.6168896,-74.03052199999999,4b78d2d1f964a520b1e32ee3
10386,293,40.72750268,-74.00063396,4c12b3d07f7f2d7f11ccdd68
10387,261,40.77912676,-73.95477861,4e41f867ae60f5540b3c2f8a
10388,147,40.73429764,-74.00621351,46046e6bf964a520b6441fe3
10389,178,40.95159855,-74.13665531,4c3a66a518e72d7f79f11bf5
10390,275,40.86174853,-73.91153097,4bcb971acc8cd13abbc2bfcf
10391,87,40.78754970000001,-73.94378623,4cdc5ba33f6a8cfa29e8f0ea
10392,108,40.885544,-73.90954104,4c84164dd92ea0936d325a72
10393,229,40.72914503,-73.74444008,4b5dbe93f964a520906929e3
10394,194,40.73025763,-73.95426776,4ad9fc9af964a520ce1c21e3
10395,40,40.725896,-73.97785538,471c8c85f964a520b34b1fe3
10396,244,40.76313003,-73.98252945,4f5168fee4b0d9ab7959ef7e
10397,29,40.704609999999995,-74.008946,4cf7b87464e3721eab2128c8
10398,40,40.72104672,-73.98421884,4c5ed10717f3b7137b4c23e6
10399,110,40.76331951,-73.97641141,4bbe65af006dc9b6e21dfb3f
10400,108,40.88409,-73.915084,4b8e74caf964a5208f2333e3
10401,6,40.72397594,-73.99719245,4ca90147a6e08cfac11a9594
10402,212,40.69204027,-73.98728716,4b8aadadf964a520507932e3
10403,254,40.75363804,-73.99246368,4a09c4adf964a52053741fe3
10404,214,40.86321972,-74.06442694,4bf2e893706e20a190a0a798
10405,298,40.67148105,-74.00248922,4bdc96853904a59309e14e9e
10406,214,40.85504293,-74.07167377,4b48c48af964a520135626e3
10407,113,40.847765,-73.934903,4d9563bddaec224b25dffd3d
10408,15,40.75539136,-73.98124962,49cfc906f964a520c65a1fe3
10409,273,40.847244399999994,-73.93817786,4ad92e3ff964a520e31821e3
10410,169,40.74361191,-73.88798237,4ad15d63f964a5203ede20e3
10411,298,40.678808000000004,-73.997522,43cd1428f964a520cf2d1fe3
10412,29,40.70398717,-74.01197482,4f21bd1be4b02a95fb9e0d2f
10413,261,40.77561585,-73.95361626,4c542472479fc928e03aa092
10414,154,40.82557755,-73.83966931,4ced21e2821254817a3b5da1
10415,277,40.72939775,-73.99021404,49eb315df964a520ab661fe3
10416,85,40.60165478,-73.99311217,4b830eaef964a5200ef530e3
10417,278,40.71767138,-73.95802742,420bf580f964a5207f1f1fe3
10418,42,40.71811375,-74.0358876,4e94cd4ecc21f8b81455b829
10419,31,40.73961214,-74.00623646,4f8ca5e0e4b0cbdd4aee48cd
10420,143,40.64639998,-73.99432003,4c1290c98aedd13a88515137
10421,53,40.715697,-73.953603,4ca36504d5a2a143def14890
10422,256,40.756054299999995,-73.96760132,4a84b810f964a5206efd1fe3
10423,256,40.75714063,-73.96696996,4b4fd6d6f964a5203b1727e3
10424,47,40.748539,-73.98666899999999,4576ba17f964a520ab3e1fe3
10425,85,40.60481044,-73.99858121,4ba68b45f964a520c65c39e3
10426,87,40.78991737,-73.94564608,4f5d6cade4b07fef02585e26
10427,44,40.62195687,-73.98744785,4c194a9095e89521bf0257e7
10428,164,40.71925374,-73.84504437,4bda05e663c5c9b6c24f2268
10429,293,40.729545,-73.99658518,4af281eaf964a520d2e721e3
10430,31,40.74015198,-74.00730403,44f02f86f964a520f0371fe3
10431,31,40.74213198,-74.00351733,4e66c4076365d0e711e5711d
10432,197,40.78191576,-74.02135668,4be94b12947820a147cab5db
10433,143,40.632431200000006,-73.99466739,4c26d287a852c9280d6be76c
10434,177,40.675774600000004,-73.95599549,4e90f7a59adf26eeba3cc44d
10435,8,40.63396697,-74.00063278,4d58305a8147f04de8609f54
10436,8,40.63396697,-74.00063278,4c8d96c9ed3ab60c28e07121
10437,75,40.74419074,-73.98741342,43a2cbb4f964a520392c1fe3
10438,295,40.74400464,-73.97602688,4bb4efb0b1edef3b3d542cdd
10439,200,40.73841633,-73.99730148,4d3e1181d625224b737d9ffa
10440,220,40.72177275,-74.00333852,4ba3fd9bf964a520147538e3
10441,67,40.629752,-74.076502,4b9d4ea8f964a52038a236e3
10442,261,40.776025,-73.948658,4d3a420f81258cfa5f49a45f
10443,264,40.7379344,-73.97899984,4d34cfd08250f04d64ca08e1
10444,184,40.73534381,-73.98227119,4e177775d4c062b044de86a3
10445,87,40.79089185,-73.94282185,4b6caa32f964a520804a2ce3
10446,277,40.73210012,-73.98489397,4dfcf07a7d8b305080168f72
10447,277,40.72892779,-73.98725846,4c852bc5d34ca14340c84480
10448,277,40.72595126,-73.98940485,4e60d839aeb736031433b95e
10449,6,40.72396554,-73.9904149,4e8355b09adf5644e257cc27
10450,147,40.72355925,-74.0103594,4ea1fc32e3008f7d91e48013
10451,187,40.71502886,-73.98387241,4ee93016b8f7eaddf683f6d7
10452,53,40.71189929,-73.9568163,4a57cd24f964a520d9b61fe3
10453,254,40.75050262,-73.99541918,4b6306aaf964a520615e2ae3
10454,97,40.69655801,-73.95361626,4db680354b226b343db59364
10455,90,40.7131216,-74.00063278,4c2c177957a9c9b64b08f767
10456,15,40.756266,-73.984787,4eddb3bc30f83fb7a09041b2
10457,163,40.813611,-74.01032105,4bd1e663a8b3a5930faa665f
10458,155,40.70642779,-74.00716609,4bfd56d2f61dc9b69dde9ede
10459,0,40.76534365,-74.16579366,4c257ff75c5ca593dda144fe
10460,219,40.72595786,-73.93974781,4c1eb2558b3aa59315869c5f
10461,219,40.72764697,-73.93907911,4f8fa0c9e4b0762089fad29f
10462,184,40.72955814,-73.97712596,4e68ec9945dd6cc5bd33b8b0
10463,129,40.80936084,-73.94931407,4c06c01dcf8c76b090fe3a65
10464,184,40.73100927,-73.98403311,4f8254e6e4b0fdf50323d82f
10465,132,40.83121026,-73.90554049,4c5c12eb6ebe2d7f4cf8ce2e
10466,132,40.83193056,-73.90541553,4daaa6fd7abaf9a10c17bc8a
10467,275,40.87439373,-73.90944499999999,4cd59c2676ab721e47346e6a
10468,72,40.77092254,-73.86545536,4e95798ad3e3d07dbac22661
10469,72,40.77116416,-73.86455951,4d8b0781f607a093de090b87
10470,200,40.74441206,-73.99538755,4f6cc5debb3d8e65c21bdc21
10471,47,40.74637912,-73.98189068,4b46b4c0f964a520252726e3
10472,13,40.82268491,-73.95372245,4db9a10afa8c978590d49db3
10473,129,40.81064318,-73.94698356,4c2b790a77cfe21e6589b4f1
10474,13,40.825039000000004,-73.95172099999999,4bec80ee976ac928b01d610b
10475,129,40.81185711,-73.94270131,4e2b450f483bb05f059d06f0
10476,261,40.78106037,-73.94916483,4e5fd623d164df36c40e5cf2
10477,110,40.76588402,-73.97373676,4a6b8a48f964a5200dcf1fe3
10478,290,40.89889068,-74.00021673,4caf10a5db32f04daa19b44d
10479,186,40.807338,-73.96396440000001,4bada17bf964a52014603be3
10480,61,40.91918923,-73.76716896,4f1ae2ace4b0d790420c2f65
10481,21,40.57782668,-73.96074811,4bea0d9f6295c9b6f70f8608
10482,186,40.809829,-73.958117,4a7628c9f964a5206ce21fe3
10483,130,40.82527052,-73.97467238,4cd58368886cb60c84668489
10484,169,40.74395997,-73.8814881,4c671c1d8e9120a11ef6d964
10485,169,40.74352498,-73.88180392,4dc88fd5b0fbf26798b8660b
10486,69,40.775343,-73.911796,4b8953b2f964a520e32b32e3
10487,292,40.71501168,-74.00841132,4a6c9ac2f964a520fdd01fe3
10488,82,40.73857556,-73.90704632,4d3c44176e0aa1cdc467e12c
10489,14,40.92620713,-73.83934768,4bab6229f964a5201ea53ae3
10490,293,40.730296200000005,-74.00200144,4a69bf87f964a52001cc1fe3
10491,7,40.834158,-73.883584,4cd584ca94848cfaa8dde6b1
10492,81,40.75769266,-73.99150372,4b2e82f9f964a52086e124e3
10493,144,40.73320618,-73.87130126,4d01c1e13fd4224b6340b377
10494,264,40.74120936,-73.98416519,4b009b43f964a520ea3f22e3
10495,56,40.8003901,-73.96790229,42659b80f964a52033211fe3
10496,254,40.75281494,-73.98996152,4eb2e8d6b803285809f920e2
10497,75,40.74068911,-73.99330616,4b5f248bf964a520c0a829e3
10498,110,40.75879851,-73.97944176,4ecbe7090e011bec7ad90afc
10499,224,40.71521309,-73.83222002,4b5c54b9f964a520452b29e3
10500,114,40.82643408,-73.89200744,4f623862e4b00c2a00f876b5
10501,39,40.6432979,-73.94360254,4e7dd2d7d3e3294a67bcd8e8
10502,39,40.64537798,-73.94546813,4dc580d018387d1bd53f6d52
10503,39,40.64369716,-73.94287926,4c44fea2f97fbe9a4308bc30
10504,23,40.69032262,-73.96059313,4c751e8c2db5236aa504bc79
10505,39,40.64667742,-73.9455772,4dc1cedc22717802a71956be
10506,102,40.71112576,-73.85838032,4b832737f964a5209cfa30e3
10507,292,40.71741582,-74.00778009999999,4bbb8d12e4529521c2d654a4
10508,110,40.76651829,-73.97933845,4dc3f86a81301db330db2298
10509,134,40.73401126,-73.99287114,3fd66200f964a52051e91ee3
10510,134,40.73766583,-73.99320973,4e6f679dae604d1b459a5154
10511,89,40.77200623,-74.22228022,4d9b07c803d8721e82c3dd24
10512,157,40.74666032,-73.94468171,4bbcc22607809521c7b5d991
10513,289,40.66221498,-73.7758112,4bd1c826046076b076707271
10514,280,40.64161526,-74.01738435,4b756562f964a520340a2ee3
10515,261,40.77320962,-73.95200618,4b4bdc4bf964a520daa926e3
10516,47,40.7513102,-73.983793,4c163ecaa9c220a1f34a5a9d
10517,235,40.651016299999995,-74.0081244,4eb1386282317685624c2e18
10518,80,40.74682013,-74.03823138,4f9010b2e4b072703fce6709
10519,220,40.72314905,-73.99873616,4a85cc9cf964a5204eff1fe3
10520,282,40.8734156,-73.88983727,4aeca43cf964a520c9c921e3
10521,108,40.89529402,-73.9084399,4ed4ea56b63478bbf7922100
10522,31,40.7428009,-74.003516,4bdef7fbffdec9285443eaa1
10523,6,40.72144922,-73.99761379,431e2d80f964a52079271fe3
10524,275,40.86695759,-73.90584469,4b0a9041f964a520212523e3
10525,110,40.765138,-73.978078,4d762bccb7f82c0fba918438
10526,62,40.752212,-73.98009935,4ca3ae4db0ff8cfad057b95e
10527,265,40.771014,-73.9824177,4b2a6b91f964a520d5a824e3
10528,62,40.75280845,-73.97370242,4b5b6d6bf964a52037fd28e3
10529,21,40.5780038,-73.96001915,4d967441af3d236a5e300bc7
10530,199,40.76152697,-74.00021673,4f1b3a3de4b0889e0519b1ed
10531,261,40.77459108,-73.94819474,4a6bc470f964a520e2cf1fe3
10532,238,40.67310559,-74.04338357,4bceec19cc8cd13a2001c5cf
10533,244,40.76061884,-73.98465867,4b527993f964a520057f27e3
10534,273,40.83876,-73.941443,4be3164bf07b0f47130df743
10535,97,40.70357198,-73.94676543,4eadae0677c8cdc66d6d1e56
10536,93,40.71476032,-74.25302898,4da5abd98154a54251bd2340
10537,66,40.61361892,-74.17727105,4dfb8d75d164f73de7cd847a
10538,286,40.84878465,-73.83810711,4ca1f458542b224bd3a412a0
10539,101,40.76183791,-73.95829719,4cf922dc01568cfa498d24e7
10540,286,40.848216,-73.83529,4ead940729c2a9bb97ae980a
10541,194,40.7328,-73.95469200000001,49f70919f964a520646c1fe3
10542,31,40.73822619,-74.00406731,4b562377f964a520260228e3
10543,95,40.68098626,-73.97555625,4a05fafdf964a520a8721fe3
10544,265,40.770321700000004,-73.99086827,4b8d3f78f964a520bbef32e3
10545,100,40.60952174,-73.9206934,4b368329f964a520143725e3
10546,273,40.84672193,-73.93570944,4bedb6b1767dc9b6045cd3e9
10547,31,40.737953999999995,-74.00457,4a3be400f964a520e0a01fe3
10548,110,40.75897904,-73.97904001,4d484636b3ba60fc32714a7e
10549,23,40.694655,-73.955776,4bfec2c54e5d0f47a41d7d1f
10550,264,40.73852978,-73.98550232,4a048c32f964a5200a721fe3
10551,239,40.66815583,-73.83415461,4c5ac0202091a593ff0e60d0
10552,293,40.73115,-73.99534200000001,4b6fffc4f964a520d2022de3
10553,67,40.62812219,-74.07548904,4bfebc694e5d0f47ab127d1f
10554,152,40.78208315,-74.18348875,4ba2498ff964a52002ea37e3
10555,85,40.60255451,-73.99309496,4d30de80dfba721eca37ba7b
10556,160,40.690812,-73.991917,44ddba5bf964a520c1361fe3
10557,254,40.75031444,-73.99465018,4d5b13381cffb1f749e7cdae
10558,71,40.91896115,-74.169481,4c2a1ee6e19720a1a089fa58
10559,290,40.899824,-73.99951918,4b3958dff964a520115b25e3
10560,191,40.83229052,-73.86678765,4d46a83dbbb1a143c3ea5e72
10561,38,40.781191,-73.98649499999999,4ac889cbf964a5203bbc20e3
10562,77,40.91798791,-74.07493114,4e4ed8aad22daf51d26da516
10563,41,40.66256225,-74.10595894,4de917eefa76fd1168b1543a
10564,62,40.75056706,-73.97864252,4a97cf92f964a520c42920e3
10565,54,40.67957885,-73.87990326,4f81dd3ce4b0b2237d813d2e
10566,6,40.72227958,-73.99517676,49d7b51ff964a520515d1fe3
10567,175,40.78390964,-73.83610839,4f90581ae4b027bf9d4c190b
10568,6,40.73021426,-73.99456409999999,4e5d37edb61cc7d938456ace
10569,287,40.81231514,-73.98369312,4b5aa769f964a5209acf28e3
10570,87,40.79019211,-73.94258022,4dbc53c2a86e0e98a1e0c407
10571,285,40.88602339,-74.11899797,4e57aae6c65b2197869fe5b5
10572,265,40.77646076,-73.98904329,4c7f1c55e4b06dcbf55a46d7
10573,240,40.941099,-73.996668,4c0a55a2ffb8c9b666516b61
10574,41,40.66327497,-74.10597899,4bc4c73e920eb7139b421f2c
10575,151,40.73845964,-74.17900545,4cd8108f145fa1cd888204bd
10576,200,40.74091672,-74.00118113,3fd66200f964a52090e51ee3
10577,54,40.67284581,-73.87067533,4ee40af329c220f97160ddd8
10578,295,40.74731448,-73.97939585,4f4d37a7e4b05dbceb0e0002
10579,95,40.67309949,-73.97640567,4c4cd0baf5afa5938b628bd6
10580,161,40.76408918,-74.14898979,4f10994fe4b0b827c662ad69
10581,7,40.83482513,-73.88905611,4d24bed9f39ca143b6a478b8
10582,73,40.66299382,-73.94073809999999,4e076986b61c60b045450a6f
10583,19,40.64401203,-73.78260644,4e1f86f0fa761d671068ee09
10584,235,40.653350200000006,-74.00887756,4df6299b6284fefe8fcb0d8b
10585,161,40.7626175,-74.149813,4cd18d8a7f56a1438215d5a6
10586,63,40.81778302,-73.92766676,4c222c5b9390c9b6e616cacd
10587,252,40.88539242,-74.08642015,4ecc1a886c2502f6a6f41e3a
10588,167,40.74792664,-74.00379759999998,4b918348f964a5200fc233e3
10589,87,40.79332187,-73.9433557,4c354f7266e40f47ec18cb8b
10590,87,40.7944036,-73.94326386,4bbca6e5593fef3b66660256
10591,218,40.75261674,-73.82696427,4e1502d7b61c42e7c547bf84
10592,137,40.69464485,-73.99344478,4e43d56baeb7d02fd0e2fa63
10593,109,40.68009975,-73.91391708,4f90498ae4b06094e69abcc2
10594,292,40.71743094,-74.01229617,4bd606987b1876b047d58b86
10595,35,40.59248036,-73.81988525,4ba61b64f964a520093439e3
10596,256,40.76156093,-73.96841526,458bd6adf964a520f03f1fe3
10597,30,40.81189296,-74.10266962,4df7d09d18a801cd9f110b89
10598,151,40.74197720000001,-74.17066921,4a9f2f03f964a520d83c20e3
10599,116,40.78341289,-74.04765784,4ecd656f6c2510acdd8281bb
10600,95,40.67746871,-73.97306535,4e13a205d16447c40d118c9c
10601,3,40.7802764,-73.79375147,4c5850262308be9af8205b6c
10602,54,40.68014053,-73.87800259,4bfec4bb68c7a59389a73f44
10603,75,40.74339876,-73.99335894,422f8e00f964a520f81f1fe3
10604,103,40.745354,-73.95590939,4b130a80f964a520239323e3
10605,38,40.77594513,-73.97526354,4e3892b7d4c046ee86b1db33
10606,151,40.741429,-74.16984656,4dcdb55ab0fb25f6e3317f96
10607,95,40.67731835,-73.97972345,4e624e4ad164ddd5e5b48e05
10608,15,40.75587222,-73.98682594,4b702817f964a52044092de3
10609,277,40.73041335,-73.98996949,4eb0fb420cd6283498fbcd53
10610,279,40.79695,-74.2672348,4c7cedef9efda1439dee86e2
10611,279,40.79297307,-74.268374,4be5aa5178e8952188ae64ce
10612,179,40.66778556,-73.91866499,4d6ef15a56dea0933d46b98c
10613,237,40.76481265,-74.03414624,4c929e322bf7b60c492d640a
10614,243,40.86534258,-73.85832864,4bcb3a5bb6c49c7466b69191
10615,189,40.76493952,-73.81476603,4bf7ecb2c07c9c747ebcbbef
10616,39,40.63163316,-73.95108777,4bc5fcd842419521ff5f031d
10617,189,40.765373,-73.815309,4e183b46c65b6bfb590c47bb
10618,215,40.866099600000005,-73.96537147,4ef61c43e5fa4f286a563253
10619,153,40.78741607,-74.13441884,4b7c73b7f964a52056942fe3
10620,30,40.80822245,-74.10651684,4abfe614f964a520de9220e3
10621,62,40.7509958,-73.97536755,4e62f40fb0fb188e8df0da09
10622,268,40.749082,-73.75676,4b9d4ce7f964a5209ba136e3
10623,191,40.83398954,-73.85171279,4b708bdff964a5200c212de3
10624,80,40.73683425,-74.03065201,4c374ee21e06d13a1da9753e
10625,103,40.74220108,-73.95581961,4e20589f483b041af1e0fa98
10626,206,40.82850508,-74.25901479,4d817e17c8bdb1f713f5cbc2
10627,62,40.75300887,-73.97764537,4b1c0682f964a520e40024e3
10628,107,40.82705161,-74.09713447,4b44d7b3f964a520ddfd25e3
10629,144,40.73424417,-73.87130988,4e7e1afd9a521995b6a8e683
10630,197,40.782470700000005,-74.02138519,4f907d58e4b0b5e7fd0a9107
10631,6,40.72385604,-73.99640679,49ee02e9f964a52010681fe3
10632,194,40.73014991,-73.95505413,4a916658f964a520151a20e3
10633,62,40.754376,-73.978525,4a9073c0f964a520f31720e3
10634,19,40.64396594,-73.78272057,4a19c1def964a520497a1fe3
10635,211,40.675662599999995,-73.90333002,4f54e0ace4b0c41607188619
10636,81,40.76171247,-73.99013943,4e2ca8321f6ebe544260a667
10637,256,40.75486445,-73.97135496,4f16054ee5e8f419abbd9558
10638,90,40.71529317,-73.99722688,4a75c8f8f964a52046e11fe3
10639,292,40.71453844,-74.01444227,4daf34ea6e814e9939f2446d
10640,198,40.73432175,-74.17026213,4dff60bf52b1d747f679690a
10641,19,40.64103521,-73.78259182,4b37c120f964a520904525e3
10642,90,40.71961513,-73.99529866,480f463ef964a5202a4f1fe3
10643,62,40.7517809,-73.97109097,4f85d686e4b013f9e688f404
10644,244,40.76072438,-73.98607622,49e40326f964a520f6621fe3
10645,237,40.76586902,-74.02413672,4f908390e4b0082e439eb993
10646,180,40.95829283,-74.0740943,4ec42f9f0e01a510cced1308
10647,109,40.68289987,-73.91046882,4bbe4ee09474c9b69d6ad9b6
10648,195,40.78409187,-73.97842591,4f690bd7e4b0e8375c5a29a6
10649,292,40.71743574,-74.01227321,49f7456af964a5207b6c1fe3
10650,53,40.71559177,-73.94962404,4ea6dd5fb8f7b8a60b6c4904
10651,265,40.76675,-73.983133,4f908642e4b0cdbb6a6d24af
10652,200,40.74187593,-73.99980783,4f6cc434bb3d8e65c21ba886
10653,237,40.76371577,-74.033445,4b840dc0f964a5209d1d31e3
10654,215,40.86930487,-73.95783226,4efe607db8f787cacfc0cc02
10655,134,40.73600669,-73.98590326,4e77965de4cd32543841d77d
10656,210,40.613408,-73.97012099999999,4e72e2d662e1a77aac90eb67
10657,110,40.75926925,-73.97556067,4b4c9bf6f964a52078b726e3
10658,195,40.79030495,-73.973117,42489a80f964a5208c201fe3
10659,254,40.74708298,-73.99344503,4b5e5125f964a520488929e3
10660,271,40.84070098,-74.15947145,4b5b6be4f964a520b7fc28e3
10661,143,40.634939700000004,-73.98424029,4f286f1b754a9436fd90d383
10662,106,40.65102,-73.97215,4c7707b2f20c199cc5e5b399
10663,62,40.75314147,-73.97253513,4ccee3b5ee23a14308c12ea8
10664,261,40.78007502,-73.95526898,49cf9381f964a520af5a1fe3
10665,197,40.77381896,-74.01797123,4bbd0054a0a0c9b68c181b0f
10666,261,40.77985901,-73.95558357,4aa7c867f964a520314d20e3
10667,82,40.745824,-73.90064699999999,4bc0fed2920eb713a8041a2c
10668,132,40.82755423,-73.92496283,4ba11d84f964a5203a9937e3
10669,15,40.75421199,-73.98673047,4baa75f1f964a520486c3ae3
10670,114,40.81714735,-73.88779288,4e93a2e0e5faf79bbd76977e
10671,1,40.656595200000005,-73.91591471,4e734483d16472c03712aa4e
10672,292,40.71257663,-74.01224452,4eb90d85722e09311d356915
10673,261,40.77179148,-73.95250557,4f4a5d14e4b0605e4479d396
10674,265,40.76687459,-73.98321241,4edbe19fb6344371f8a7fc95
10675,271,40.84606226,-74.15560684,4bf312626a31d13a573c942e
10676,31,40.74267254,-74.00613785,49d375a6f964a520f95b1fe3
10677,75,40.74458295,-73.98762002,4f8f198be4b0cb228824ac71
10678,31,40.74245031,-74.00576591,46bff01ef964a520ec491fe3
10679,254,40.75099148,-73.98887973,4f501d90e4b0efc97e08e487
10680,151,40.75208151,-74.18079420000001,4b55cc3bf964a5207bf027e3
10681,62,40.75080073,-73.98008823,4d224fd14c4f60fc496ce5dc
10682,277,40.72686791,-73.98896295,4e91026302d5ee38b70532fe
10683,80,40.7380995,-74.03428968,4ac694caf964a52033b520e3
10684,244,40.76195099,-73.98360729,4b517d12f964a5203f4e27e3
10685,200,40.74614734,-73.99994701,49e330a9f964a52069621fe3
10686,31,40.74059579,-74.00635697,4a76293ff964a5206ee21fe3
10687,145,40.60805564,-73.96064758,4bbaa5333db7b7139c97239a
10688,156,40.64204481,-73.89702574,4d1590e3cc216ea87f4f64d3
10689,187,40.71007298,-73.98915807,4f58c483e4b0bdfd0f0acfed
10690,295,40.7428078,-73.9773584,4bf1b83e189f0f47ff97b762
10691,167,40.7455436,-74.00685047,4cd1851bad4cef3bba009b4b
10692,41,40.665951,-74.116374,4c461796cd5ca59382c5ff86
10693,167,40.75122907,-74.004341,4aedd1f5f964a52037cf21e3
10694,68,40.761990000000004,-73.77023835,4e71f9141495e4ca141728d3
10695,62,40.75299812,-73.97701404,4c058d9dd3842d7fdd5bbe41
10696,167,40.747326,-74.00500278,4a0f606af964a5205a761fe3
10697,219,40.70754418,-73.93980815,4a0799a0f964a52089731fe3
10698,256,40.75630446,-73.96760132,4a6a81cff964a520a2cd1fe3
10699,160,40.685782,-73.991036,3fd66200f964a520f1e81ee3
10700,103,40.74531055,-73.95656948,4a74aadbf964a5201adf1fe3
10701,244,40.76177891,-73.98105448,4bbd06e68ec3d13a40941b28
10702,40,40.72024901,-73.98452667,44d5d521f964a52058361fe3
10703,72,40.77495185,-73.87286425,4c7ea838171b224bde860eb1
10704,124,40.744326,-73.71741899999999,4c5349edf5f3d13a8cc23af8
10705,42,40.71992498,-74.0429877,4c2bd2332219c928ae3aa548
10706,294,40.73880791,-74.04601125,4b922740f964a520ace933e3
10707,6,40.729119,-73.99585400000001,4b1d6ec5f964a520781024e3
10708,198,40.73400148,-74.16420751,4b295d9ff964a520b49d24e3
10709,6,40.72488011,-73.99468461,3fd66200f964a52025e41ee3
10710,198,40.73256424,-74.16295757,4bc45611abf49521bdd9c493
10711,244,40.76159352,-73.98533014,4b72dc13f964a520f88b2de3
10712,113,40.861737,-73.933431,4be5d73bd4f7c9b676032620
10713,152,40.786932,-74.18717600000001,4db19b965da32cf2df5faaa5
10714,244,40.76318285,-73.98449224,4e9b2866722edf21e2b8cf83
10715,134,40.73119385,-73.9920187,4a55e597f964a5204ab41fe3
10716,187,40.721211,-73.98769899999999,4aa98871f964a5201e5420e3
10717,118,40.74610688,-74.02413672,4de2c2b0b0fb2671488e0479
10718,147,40.729946999999996,-74.003777,4b06f86af964a52088f422e3
10719,118,40.75598879,-74.02413672,4c2d20e33a4d0f472e5ce386
10720,187,40.71999968,-73.98783237,3fd66200f964a52024e41ee3
10721,167,40.74671291,-74.0048,49f7718df964a5209f6c1fe3
10722,167,40.748216,-74.00485,4eb31d3a29c233a10fc9d6f2
10723,75,40.74210128,-73.98950241,4b16c6dff964a5204cbd23e3
10724,155,40.707024,-74.002888,49e7b63df964a5200e651fe3
10725,277,40.730142,-73.989199,4b2d75caf964a52029d724e3
10726,167,40.75095525,-74.00230558,4f909b08e4b06e306f19a4a6
10727,161,40.77103509,-74.14523391,4bf847f05ec320a1e47e88d3
10728,228,40.71749652,-73.87712976,4e73fc568998ed82a3c29401
10729,228,40.718259,-73.88154399999999,4f1ce7a1e4b0ce22e7066f6c
